run_id,model_type,seed,regime,period,total_reward,avg_reward,cumulative_return,avg_turnover,total_turnover,sharpe,max_drawdown,steps,avg_turnover_exec,total_turnover_exec,avg_turnover_target,total_turnover_target,mean_daily_return_gross,std_daily_return_gross,cumulative_return_net_exp,sharpe_net_exp,max_drawdown_net_exp,mean_daily_net_return_exp,std_daily_net_return_exp,cumulative_return_net_lin,sharpe_net_lin,max_drawdown_net_lin,mean_daily_net_return_lin,std_daily_net_return_lin,eval_id,eval_window
20260216T083433Z_e5ea0aa2_seed0_prl_0ef3,prl_sac,0,high,test,-0.054685023038473446,-0.0003334452624297161,-0.029338872457211562,0.30374589982756567,49.81432757172077,-0.0713318942222625,-0.14091476826938942,164,0.30374589982756567,49.81432757172077,,,-6.779127722438446e-05,0.015086563665585162,-0.05321668938858404,-0.2312073742379918,-0.15042504647854305,-0.00021966839025853833,0.01508225073118301,-0.0532221574689542,-0.23116329510871655,-0.150455137377001,-0.00021966422713816695,0.01508484078334668,20260216T083433Z_e5ea0aa2_seed0_prl_0ef3,W1
20260216T083433Z_e5ea0aa2_seed0_prl_0ef3,prl_sac,0,low,test,0.07929992095159832,0.00048353610336340444,0.11351061697558729,0.3441197675328388,56.43564187538556,1.5703172388245288,-0.054829299888378036,164,0.3441197675328388,56.43564187538556,,,0.0006793725780960267,0.006867851328732992,0.08252894710372582,1.171758845870235,-0.0596457843190904,0.0005072480942105155,0.006871988967810757,0.08253880472546338,1.1716834025189469,-0.05966135826767016,0.0005073126943296075,0.006873306679551934,20260216T083433Z_e5ea0aa2_seed0_prl_0ef3,W1
20260216T083433Z_e5ea0aa2_seed0_prl_0ef3,prl_sac,0,mid,test,0.1740242286141438,0.0010676333043812504,0.22122037987507537,0.31688891417228016,51.65289301008167,2.3236390485286536,-0.06499841492171776,163,0.31688891417228016,51.65289301008167,,,0.0012640869988771667,0.00863591917177508,0.19008439364130747,2.032325388189998,-0.06589414462242216,0.0011054545112739208,0.008634712943669074,0.19011887683403272,2.0323957618130537,-0.06590318916961857,0.0011056425417910265,0.008635882615410028,20260216T083433Z_e5ea0aa2_seed0_prl_0ef3,W1
20260216T083433Z_e5ea0aa2_seed0_prl_0ef3,prl_sac,0,all,test,0.19863912652726867,0.00040456033915940666,0.3199456318047176,0.321594424556391,157.90286245718798,0.9163229032978664,-0.13402956660718912,491,0.321594424556391,157.90286245718798,,,0.0006239216174336611,0.010808906541911769,0.21974170180172514,0.6801442655359347,-0.13534066646201592,0.0004630390158569722,0.010807290264917327,0.219781106943991,0.6801563370614487,-0.13536569623703432,0.00046312440515546547,0.010809091398779813,20260216T083433Z_e5ea0aa2_seed0_prl_0ef3,W1
20260216T084225Z_e5ea0aa2_seed1_prl_73e6,prl_sac,1,high,test,0.04112192499451339,0.0002507434450884963,0.05779531864705989,0.18371865948991076,30.129860156345362,0.5559058853379087,-0.18444359200937732,164,0.18371865948991076,30.129860156345362,,,0.00041102750129620925,0.011737345249838719,0.04197914007193093,0.43170895158408784,-0.18780281053209713,0.00031911164691893304,0.011734156381707057,0.04198635679951801,0.43174017445573015,-0.18781635780000094,0.0003191681715512541,0.011735386118232173,20260216T084225Z_e5ea0aa2_seed1_prl_73e6,W1
20260216T084225Z_e5ea0aa2_seed1_prl_73e6,prl_sac,1,low,test,0.09259861074679065,0.0005646256752853089,0.10867921943117254,0.12891223156209117,21.14160597618295,1.7054047632505198,-0.0387089165760921,164,0.12891223156209117,21.14160597618295,,,0.0006474371556409028,0.006026572953052854,0.09702131508675449,1.5366612588616484,-0.04042708106718984,0.0005829148462196344,0.006021812717919766,0.09703283431156251,1.5367453923583152,-0.040425255359983314,0.0005829810398598573,0.006022166813858428,20260216T084225Z_e5ea0aa2_seed1_prl_73e6,W1
20260216T084225Z_e5ea0aa2_seed1_prl_73e6,prl_sac,1,mid,test,0.05431801923259627,0.0003332393817950691,0.06729718438932086,0.13265560583484787,21.622863751080203,0.8841095164429366,-0.04949297424567656,163,0.13265560583484787,21.622863751080203,,,0.00042940906589640954,0.0077101959290024795,0.055820326016696065,0.7479455330763478,-0.049845142214918314,0.00036301658196083116,0.007704718232976057,0.055830796764213764,0.7480307245603844,-0.04984732135267278,0.0003630812629789857,0.007705213403747775,20260216T084225Z_e5ea0aa2_seed1_prl_73e6,W1
20260216T084225Z_e5ea0aa2_seed1_prl_73e6,prl_sac,1,all,test,0.18803855497390032,0.000382970580394909,0.2516788439876938,0.1484609569930927,72.89432988360852,0.8923074776139389,-0.15892067704503499,491,0.1484609569930927,72.89432988360852,,,0.0004960934449670085,0.008825701332965107,0.20688005228282602,0.7590221754713479,-0.16183522382460247,0.00042180050455059174,0.008821712518974177,0.20691305303124352,0.7590682592519333,-0.16184675175016427,0.000421862966470462,0.008822483219589157,20260216T084225Z_e5ea0aa2_seed1_prl_73e6,W1
20260216T085015Z_e5ea0aa2_seed2_prl_ef63,prl_sac,2,high,test,-0.2262467729015043,-0.0013795534933018555,-0.19067181942171085,0.1792194652829634,29.391992306405996,-1.0124334016161158,-0.3414211708011661,164,0.1792194652829634,29.391992306405996,,,-0.0011285112155847937,0.017694556639983355,-0.20247873357126756,-1.0929573906435885,-0.3461231155339384,-0.001218044866549297,0.01769132354214088,-0.20249253313044202,-1.0929273575502443,-0.3461488766409593,-0.0012181209482262753,0.017692914758921197,20260216T085015Z_e5ea0aa2_seed2_prl_ef63,W1
20260216T085015Z_e5ea0aa2_seed2_prl_ef63,prl_sac,2,low,test,0.03989072102922364,0.00024323610383672953,0.05920773446030725,0.21500596686011017,35.26097856505807,0.6549173535489623,-0.0977839924898094,164,0.21500596686011017,35.26097856505807,,,0.0003973132282341977,0.009630454793792651,0.04069703963053084,0.47789351461681273,-0.10336000787973754,0.0002897159182484272,0.009623687040281395,0.04071181259262957,0.47800911212132996,-0.1033564238268394,0.00028981024480414277,0.009624492283183348,20260216T085015Z_e5ea0aa2_seed2_prl_ef63,W1
