eval_window,model_type,total_reward_mean,total_reward_std,avg_reward_mean,avg_reward_std,cumulative_return_mean,cumulative_return_std,cumulative_return_net_exp_mean,cumulative_return_net_exp_std,cumulative_return_net_lin_mean,cumulative_return_net_lin_std,avg_turnover_mean,avg_turnover_std,total_turnover_mean,total_turnover_std,avg_turnover_exec_mean,avg_turnover_exec_std,total_turnover_exec_mean,total_turnover_exec_std,avg_turnover_target_mean,avg_turnover_target_std,total_turnover_target_mean,total_turnover_target_std,sharpe_mean,sharpe_std,sharpe_net_exp_mean,sharpe_net_exp_std,sharpe_net_lin_mean,sharpe_net_lin_std,max_drawdown_mean,max_drawdown_std,max_drawdown_net_exp_mean,max_drawdown_net_exp_std,max_drawdown_net_lin_mean,max_drawdown_net_lin_std,mean_daily_return_gross_mean,mean_daily_return_gross_std,std_daily_return_gross_mean,std_daily_return_gross_std,mean_daily_net_return_exp_mean,mean_daily_net_return_exp_std,std_daily_net_return_exp_mean,std_daily_net_return_exp_std,mean_daily_net_return_lin_mean,mean_daily_net_return_lin_std,std_daily_net_return_lin_mean,std_daily_net_return_lin_std,mean_daily_return_gross_mid_mean,mean_daily_return_gross_mid_std,std_daily_return_gross_mid_mean,std_daily_return_gross_mid_std,mean_daily_net_return_exp_mid_mean,mean_daily_net_return_exp_mid_std,std_daily_net_return_exp_mid_mean,std_daily_net_return_exp_mid_std,mean_daily_net_return_lin_mid_mean,mean_daily_net_return_lin_mid_std,std_daily_net_return_lin_mid_mean,std_daily_net_return_lin_mid_std,steps_mean,steps_std
W1,prl_sac,0.2408039698403627,0.10647449580773144,0.000490435783788926,0.00021685233362063428,0.28840623880883215,0.14489419024121047,0.2798324350241751,0.1455686154600727,0.2798374418768982,0.14557065597229502,0.027741313992810664,0.00989554199626627,13.620985170470032,4.858711120166738,0.027741313992810664,0.00989554199626627,13.620985170470032,4.858711120166738,0.27741314084344204,0.0989554190918614,136.20985215413003,48.58711077410395,0.9199293487919716,0.3803071898646232,0.8958135293898032,0.38308647045797384,0.8958172656896757,0.3830869515423198,-0.1378426531771923,0.025016324052241898,-0.13845906005338432,0.025471051757175296,-0.1384606762824699,0.025471191415946455,0.000552097799433818,0.00021462249024022952,0.009654196677582045,0.0014084160274385916,0.0005382182823770997,0.00021736029857064512,0.00965388592815274,0.0014084095856865615,0.0005382271424374126,0.00021736214716237354,0.00965400592735395,0.0014083814788843259,0.0005397451624290132,0.0003664661849157217,0.008597353048246973,0.001932615603233374,0.0005270103304958866,0.0003711009350191643,0.008596671659202306,0.0019330948608615652,0.0005270195048231234,0.00037109952129394264,0.00859677352273439,0.0019330743564409537,491.0,0.0
