run_id,eval_id,eval_window,model_type,seed,period,total_reward,avg_reward,cumulative_return,cumulative_return_net_exp,cumulative_return_net_lin,avg_turnover,total_turnover,avg_turnover_exec,total_turnover_exec,avg_turnover_target,total_turnover_target,sharpe,sharpe_net_exp,sharpe_net_lin,max_drawdown,max_drawdown_net_exp,max_drawdown_net_lin,mean_daily_return_gross,std_daily_return_gross,mean_daily_net_return_exp,std_daily_net_return_exp,mean_daily_net_return_lin,std_daily_net_return_lin,mean_daily_return_gross_mid,std_daily_return_gross_mid,mean_daily_net_return_exp_mid,std_daily_net_return_exp_mid,mean_daily_net_return_lin_mid,std_daily_net_return_lin_mid,steps
20260216T083433Z_e5ea0aa2_seed0_prl_0ef3,20260216T083433Z_e5ea0aa2_seed0_prl_0ef3,W1,prl_sac,0,test,0.19863912652726867,0.00040456033915940666,0.3199456318047176,0.21974170180172514,0.219781106943991,0.321594424556391,157.90286245718798,0.321594424556391,157.90286245718798,0.32159442451120157,157.90286243499997,0.9163229032978664,0.6801442655359347,0.6801563370614487,-0.13402956660718912,-0.13534066646201592,-0.13536569623703432,0.0006239216174336611,0.010808906541911769,0.0004630390158569722,0.010807290264917327,0.00046312440515546547,0.010809091398779813,0.0012640869988771667,0.00863591917177508,0.0011054545112739208,0.008634712943669074,0.0011056425417910265,0.008635882615410028,491
20260216T084225Z_e5ea0aa2_seed1_prl_73e6,20260216T084225Z_e5ea0aa2_seed1_prl_73e6,W1,prl_sac,1,test,0.18803855497390032,0.000382970580394909,0.2516788439876938,0.20688005228282602,0.20691305303124352,0.1484609569930927,72.89432988360852,0.1484609569930927,72.89432988360852,0.148460956969213,72.89432987188358,0.8923074776139389,0.7590221754713479,0.7590682592519333,-0.15892067704503499,-0.16183522382460247,-0.16184675175016427,0.0004960934449670085,0.008825701332965107,0.00042180050455059174,0.008821712518974177,0.000421862966470462,0.008822483219589157,0.00042940906589640954,0.0077101959290024795,0.00036301658196083116,0.007704718232976057,0.0003630812629789857,0.007705213403747775,491
20260216T085015Z_e5ea0aa2_seed2_prl_ef63,20260216T085015Z_e5ea0aa2_seed2_prl_ef63,W1,prl_sac,2,test,-0.1418981167844322,-0.00028899820119028963,-0.0912049074186223,-0.1322903474289605,-0.13229309549442803,0.18844191856591547,92.5249820158645,0.18844191856591547,92.5249820158645,0.18844191843737035,92.52498195274885,-0.1340785346340697,-0.24960790972701236,-0.24957469867069754,-0.3503579399708322,-0.3608260596283437,-0.36085468402892706,-0.00010941367947372417,0.01295426087580981,-0.0002036435617205106,0.012951277569717087,-0.00020363463875668183,0.012952433447900102,0.0004061003270177868,0.009777311296753384,0.00032059483875197537,0.009778712483474282,0.0003206033603171719,0.009779616963729773,491
20260216T085745Z_e5ea0aa2_seed3_prl_8faf,20260216T085745Z_e5ea0aa2_seed3_prl_8faf,W1,prl_sac,3,test,0.25340603676158935,0.0005161019078647441,0.42188362921150535,0.28840631460796406,0.28847122718611096,0.4015334111935804,197.15290489604797,0.4015334111935804,197.15290489604797,0.4015334110558947,197.1529048284443,1.1290830212442218,0.8371173851062814,0.837126853664083,-0.15504288482835693,-0.16218295047077647,-0.16221767362394268,0.0007765799645417144,0.010918439586852917,0.0005756857708233439,0.010916901811019354,0.0005758132589449242,0.01091919590045715,0.0002720106598665081,0.00882327859884704,8.287333828669621e-05,0.008809883538400199,8.301337879740411e-05,0.008811198139853546,491
20260216T090505Z_e5ea0aa2_seed4_prl_c0e8,20260216T090505Z_e5ea0aa2_seed4_prl_c0e8,W1,prl_sac,4,test,0.3002690270259336,0.0006115458798898851,0.44369050897918627,0.3502220058847414,0.35024929649214775,0.27264220286553575,133.86732160697807,0.27264220286553575,133.86732160697807,0.2726422031560374,133.86732174961435,0.9962924704693279,0.8336650068146679,0.833633688997529,-0.26356576117135977,-0.27052719678209936,-0.2705707019055523,0.0008359543872415134,0.013319747854719061,0.0006995692721311593,0.013321079597620583,0.0006996332858087452,0.013322799025208795,0.0014159018765146681,0.010196167962935801,0.0012845981407277143,0.010196120081878203,0.0012847625089427365,0.01019741305112809,491
