run_id,model_type,seed,regime,period,total_reward,avg_reward,cumulative_return,avg_turnover,total_turnover,sharpe,max_drawdown,steps,avg_turnover_exec,total_turnover_exec,avg_turnover_target,total_turnover_target,mean_daily_return_gross,std_daily_return_gross,cumulative_return_net_exp,sharpe_net_exp,max_drawdown_net_exp,mean_daily_net_return_exp,std_daily_net_return_exp,cumulative_return_net_lin,sharpe_net_lin,max_drawdown_net_lin,mean_daily_net_return_lin,std_daily_net_return_lin,eval_id,eval_window
20260216T080754Z_072d047d_seed2_prl_3999,prl_sac,2,mid,test,0.11422368357307278,0.0007007587949268268,0.2121904133881083,0.9595742921597294,156.4106096220359,1.92383885101214,-0.058615039524659185,163,0.9595742921597294,156.4106096220359,,,0.0012327798019637916,0.010172251513426994,0.12100283967816883,1.1744062211400015,-0.06619903332861998,0.0007525679888378784,0.010172499296880164,0.12107142951987537,1.1745121014494522,-0.06624657468123185,0.000752992655883927,0.010177321991327213,20260216T080754Z_072d047d_seed2_prl_3999,W1
20260216T080754Z_072d047d_seed2_prl_3999,prl_sac,2,all,test,-0.16178071679496497,-0.00032949229489809566,0.09132603755527646,1.0149662902176924,498.348448496887,0.34292598185432654,-0.21732242311400385,491,1.0149662902176924,498.348448496887,,,0.00023955848655432072,0.011089486596212192,-0.1493722895729448,-0.382697332554857,-0.29282936428859563,-0.00026768489215775384,0.011103724966941722,-0.14950377528001046,-0.3828082856537951,-0.29301020529890587,-0.0002679246585545255,0.011110449431780333,20260216T080754Z_072d047d_seed2_prl_3999,W1
20260216T081633Z_072d047d_seed3_prl_78bf,prl_sac,3,high,test,0.06511484547081636,0.0003970417406757095,0.19912852644873102,1.4204904729873609,232.96043756992717,1.3722072325514458,-0.16417176200036687,164,1.4204904729873609,232.96043756992717,,,0.0012038433608408269,0.013926774650526155,0.0672815906005022,0.5625754754663178,-0.1840753126641409,0.0004928506693339819,0.013907043887420721,0.06738999720662453,0.563051500498827,-0.1841694292952667,0.0004935981243471459,0.013916359872660046,20260216T081633Z_072d047d_seed3_prl_78bf,W1
20260216T081633Z_072d047d_seed3_prl_78bf,prl_sac,3,low,test,0.05915723265206907,0.00036071483324432357,0.18644023623589678,1.3634169553990338,223.60038068544156,2.5207535682941766,-0.0457178425835949,164,1.3634169553990338,223.60038068544156,,,0.0010655035456542431,0.006710034899840779,0.060942045363487685,0.9105018688579518,-0.05162181330042115,0.0003831290406639908,0.006679816020027182,0.061052672837214494,0.9114726180471437,-0.05165509294017334,0.00038379506795472624,0.006684301540930021,20260216T081633Z_072d047d_seed3_prl_78bf,W1
20260216T081633Z_072d047d_seed3_prl_78bf,prl_sac,3,mid,test,0.026801486586919054,0.00016442629807925801,0.15191533626971054,1.4064365142562,229.2491518237606,1.8127299067400895,-0.07367397142894871,163,1.4064365142562,229.2491518237606,,,0.0008988831389428534,0.00787173390092769,0.02716388108442991,0.3949577949617397,-0.10429928401424238,0.00019508142433874903,0.007840892482072807,0.02725432730476296,0.39585972909695544,-0.10434215076665443,0.0001956648818147535,0.007846425077463083,20260216T081633Z_072d047d_seed3_prl_78bf,W1
20260216T081633Z_072d047d_seed3_prl_78bf,prl_sac,3,all,test,0.1510735647098045,0.0003076854678407423,0.6388234200817584,1.3967616498556605,685.8099700791294,1.6735653992506119,-0.15159108537595933,491,1.3967616498556605,685.8099700791294,,,0.001056396831594453,0.010020391088798911,0.16308222585158072,0.5674791842906465,-0.1732763682875077,0.000357350192682044,0.009996416788180884,0.16342408892389892,0.5681516460896536,-0.17336093322734536,0.000358016006666623,0.010003188326986101,20260216T081633Z_072d047d_seed3_prl_78bf,W1
20260216T082514Z_072d047d_seed4_prl_081a,prl_sac,4,high,test,0.0146501091785467,8.932993401552865e-05,0.1611399175499708,1.6433182393307106,269.50419125023654,0.960122266949006,-0.15431358373611725,164,1.6433182393307106,269.50419125023654,,,0.0010678176378390476,0.017655125888923512,0.014757953416440595,0.22101993237847736,-0.2084489770113791,0.0002455485748047945,0.01763624999958845,0.014815341716700292,0.22138208418070882,-0.20859290586176082,0.0002461585181736921,0.017651136258780818,20260216T082514Z_072d047d_seed4_prl_081a,W1
20260216T082514Z_072d047d_seed4_prl_081a,prl_sac,4,low,test,-0.07529772423276881,-0.00045913246483395617,0.062012585427473566,1.651993873667037,270.92699528139406,0.8258416756194188,-0.049110447098786425,164,1.651993873667037,270.92699528139406,,,0.00039581658233965177,0.007608472223546486,-0.0725326842510644,-0.8970961974232666,-0.12021044550476845,-0.000430102367048085,0.00761084867895757,-0.07255149977735964,-0.8965515442813022,-0.12027539128001208,-0.0004301803544938667,0.007616853113395153,20260216T082514Z_072d047d_seed4_prl_081a,W1
20260216T082514Z_072d047d_seed4_prl_081a,prl_sac,4,mid,test,-0.10811280434609216,-0.0006632687383195838,0.029079017194624246,1.678245976884613,273.5540942321919,0.34648249376106016,-0.1551740034906547,163,1.678245976884613,273.5540942321919,,,0.00023238072472502963,0.010646799503781758,-0.10247365288698307,-0.9035248608660268,-0.19815880376105555,-0.0006064086520298663,0.01065431548575947,-0.10253661188986218,-0.9032532573692817,-0.19830474489579308,-0.0006067422637172768,0.010663382345613733,20260216T082514Z_072d047d_seed4_prl_081a,W1
20260216T082514Z_072d047d_seed4_prl_081a,prl_sac,4,all,test,-0.16876041940031428,-0.00034370757515338955,0.2690038565255488,1.657811162451777,813.9852807638225,0.7076742334598527,-0.14376337684890783,491,1.657811162451777,813.9852807638225,,,0.0005660164363329665,0.012696848275997132,-0.15528873870413895,-0.32892276770677265,-0.2682417575666711,-0.00026295607374494473,0.012690815811509291,-0.15531736111321004,-0.3285632955602047,-0.2684074914592559,-0.00026288914489292224,0.012701466825365163,20260216T082514Z_072d047d_seed4_prl_081a,W1
