run_id,model_type,seed,regime,period,total_reward,avg_reward,cumulative_return,avg_turnover,total_turnover,sharpe,max_drawdown,steps,avg_turnover_exec,total_turnover_exec,avg_turnover_target,total_turnover_target,mean_daily_return_gross,std_daily_return_gross,cumulative_return_net_exp,sharpe_net_exp,max_drawdown_net_exp,mean_daily_net_return_exp,std_daily_net_return_exp,cumulative_return_net_lin,sharpe_net_lin,max_drawdown_net_lin,mean_daily_net_return_lin,std_daily_net_return_lin,eval_id,eval_window
20260216T070916Z_d02deadc_seed2_prl_9bec,prl_sac,2,mid,test,0.11766080871166196,0.000721845452218785,0.12660244412199284,0.01896455711456228,3.091222809673652,1.6672486614129238,-0.04139546696677365,163,0.01896455711456228,3.091222809673652,,,0.0007576812692865961,0.0072141711958619865,0.12486249952113448,1.6466102485301723,-0.04154310516801374,0.0007481841065077066,0.007213033257180708,0.12486514173269692,1.6466283258426548,-0.04154345057638453,0.0007481989907293149,0.007213097562789453,20260216T070916Z_d02deadc_seed2_prl_9bec,W1
20260216T070916Z_d02deadc_seed2_prl_9bec,prl_sac,2,all,test,0.4473887326685144,0.0009111786816059357,0.5720540348950127,0.02034353665049883,9.988676495394927,1.6718888083001457,-0.12970855413673166,491,0.02034353665049883,9.988676495394927,,,0.0009637191158062363,0.009150468983884526,0.5642222388995428,1.6542958717669816,-0.13000960047498378,0.000953534667536141,0.009150052199856927,0.564231291102596,1.6543003914981875,-0.1300108040523732,0.000953547347480987,0.0091501488764391,20260216T070916Z_d02deadc_seed2_prl_9bec,W1
20260216T071744Z_d02deadc_seed3_prl_fae3,prl_sac,3,high,test,0.12345649054259411,0.0007527834789182568,0.13456628241844437,0.034072640911699675,5.587913109518747,1.2644525013052275,-0.10375224154012863,164,0.034072640911699675,5.587913109518747,,,0.0008240794787675505,0.010345866020843265,0.13140077771738912,1.2382796400528224,-0.10406584401854213,0.0008070325115449841,0.010346002258750571,0.13140240670559322,1.2382747172587683,-0.10406762188112229,0.0008070431583117007,0.010346179879610735,20260216T071744Z_d02deadc_seed3_prl_fae3,W1
20260216T071744Z_d02deadc_seed3_prl_fae3,prl_sac,3,low,test,0.028587044200321543,0.00017431124512391186,0.03336863426136083,0.051670003971382224,8.473880651306684,0.5447568764019944,-0.0793948208927292,164,0.051670003971382224,8.473880651306684,,,0.0002209077367493268,0.0064373700575103355,0.02899957528067043,0.4810050501003813,-0.07986061746171125,0.00019507202376959273,0.006437920714546117,0.028999506446092616,0.4809938337864109,-0.07986326153253054,0.00019507273476363572,0.006438094306003459,20260216T071744Z_d02deadc_seed3_prl_fae3,W1
20260216T071744Z_d02deadc_seed3_prl_fae3,prl_sac,3,mid,test,0.017922476727108005,0.00010995384495158286,0.021275900135201642,0.038408017002313305,6.260506771377068,0.33124754164340076,-0.09784128909828926,163,0.038408017002313305,6.260506771377068,,,0.0001577794261252122,0.007561326278083466,0.018084046053381098,0.2909676712335234,-0.09854274214071634,0.00013855997166912953,0.007559504294422837,0.018086414265493067,0.2909941277869132,-0.09854439944657944,0.00013857541762405553,0.007559659618876819,20260216T071744Z_d02deadc_seed3_prl_fae3,W1
20260216T071744Z_d02deadc_seed3_prl_fae3,prl_sac,3,all,test,0.16996601147002366,0.000346162956150761,0.19736961142019704,0.04138961411853869,20.322300532202497,0.7690124776025798,-0.09869493409108032,491,0.04138961411853869,20.322300532202497,,,0.0004014174130410945,0.008286346537434148,0.18526456363190302,0.7293728892523128,-0.09906231602483995,0.00038071368467140266,0.008286080372898099,0.18526894798726268,0.7293753514790184,-0.09906409621653578,0.00038072260598182516,0.008286246568813353,20260216T071744Z_d02deadc_seed3_prl_fae3,W1
20260216T072634Z_d02deadc_seed4_prl_d9f5,prl_sac,4,high,test,0.04347331733151805,0.0002650812032409637,0.04660779084044564,0.02537731042667017,4.161878909973908,0.4552028647115038,-0.12456245546442346,164,0.02537731042667017,4.161878909973908,,,0.0003544888616816182,0.012362260125225878,0.0444321278911366,0.438913551439073,-0.12531228786524629,0.00034179254946047505,0.01236186145835175,0.04443314775987606,0.4389185337765271,-0.12531379347163407,0.0003418002064682827,0.012361998067450511,20260216T072634Z_d02deadc_seed4_prl_d9f5,W1
20260216T072634Z_d02deadc_seed4_prl_d9f5,prl_sac,4,low,test,0.11883981349456008,0.0007246330091131712,0.12976159551357713,0.03861976983026532,6.3336422521635125,1.5575616464149038,-0.08196647759491515,164,0.03861976983026532,6.3336422521635125,,,0.0007754432491203832,0.007903237721879263,0.12618950170184662,1.5188673202872138,-0.08228933463516741,0.0007561144507413644,0.007902563071745701,0.1261927701273864,1.5188760021506942,-0.08229071134742993,0.0007561333642052505,0.007902715574620972,20260216T072634Z_d02deadc_seed4_prl_d9f5,W1
20260216T072634Z_d02deadc_seed4_prl_d9f5,prl_sac,4,mid,test,0.054363989630701326,0.00033352140877730875,0.05842463945220988,0.02966411524808351,4.835250785437612,0.7142332381192785,-0.09672905748255223,163,0.02966411524808351,4.835250785437612,,,0.0003850281619288096,0.008557614318558058,0.05586885587608981,0.6867013607056004,-0.09694665700458249,0.00037019289895893483,0.008557766771520675,0.055869219761798705,0.6866970787837239,-0.0969482602605688,0.00037019610430476767,0.008557894232345972,20260216T072634Z_d02deadc_seed4_prl_d9f5,W1
20260216T072634Z_d02deadc_seed4_prl_d9f5,prl_sac,4,all,test,0.21667712045677945,0.00044129759767164855,0.2514995913702578,0.031223568121334082,15.330771947575034,0.8174759685331242,-0.17546364297723716,491,0.031223568121334082,15.330771947575034,,,0.0005052310724356908,0.009811046370103545,0.24194303808485462,0.792228480740937,-0.1773610562188206,0.0004896093494163097,0.009810689286879707,0.24194828320256567,0.7922336164223364,-0.177363294641677,0.0004896192883750237,0.009810824842227998,20260216T072634Z_d02deadc_seed4_prl_d9f5,W1
