run_id,model_type,seed,regime,period,total_reward,avg_reward,cumulative_return,avg_turnover,total_turnover,sharpe,max_drawdown,steps,cumulative_return_net_exp,sharpe_net_exp,max_drawdown_net_exp,cumulative_return_net_lin,sharpe_net_lin,max_drawdown_net_lin,eval_id,eval_window
20260125T013911Z_e020c1ca_seed0_baseline_927f,baseline_sac,0,high,test,-0.012823527111322619,-0.0014248363457025131,-0.012515572809831066,0.050883347687083566,0.4579501291837521,-2.7600443055557453,-0.02352764560351739,9,-0.01274165601991084,-2.811502200179993,-0.023552590978029198,-0.012741942146958007,-2.8115466409100227,-0.023552769929602868,20260125T013911Z_e020c1ca_seed0_baseline_927f,W1
20260125T013911Z_e020c1ca_seed0_baseline_927f,baseline_sac,0,low,test,-0.0028875477728433907,-0.00036094347160542384,-0.0028406978136263916,0.010701831036532081,0.08561464829225665,-0.8807985560769376,-0.015068873194595045,8,-0.002883382816574187,-0.8949236803103658,-0.01507781025599142,-0.0028833559324222824,-0.8949093397356059,-0.015077859055437015,20260125T013911Z_e020c1ca_seed0_baseline_927f,W1
20260125T013911Z_e020c1ca_seed0_baseline_927f,baseline_sac,0,mid,test,0.03551354166120291,0.0044391927076503634,0.03619466722824627,0.010371824530367911,0.08297459624294329,9.402180884277536,-0.009645141012051384,8,0.03615167924805762,9.391114465845945,-0.009654962758436136,0.036151859529640396,9.391119170100373,-0.009655007158818396,20260125T013911Z_e020c1ca_seed0_baseline_927f,W1
20260125T013911Z_e020c1ca_seed0_baseline_927f,baseline_sac,0,all,test,0.019802466777036898,0.000792098671081476,0.020319421287590567,0.02506157494875808,0.626539373718952,1.726303085270128,-0.022251561668867104,25,0.01999983627048696,1.6999999206999075,-0.02230304217989698,0.019999745626678056,1.699983118122967,-0.022303117014151885,20260125T013911Z_e020c1ca_seed0_baseline_927f,W1
