experiment_name,kappa,seed,arm,arm_dir,run_id,model_type,eta_mode,eta_requested,eta,rule_vol_a,n_steps,sharpe_net_lin,cagr,maxdd,avg_turnover_exec,avg_turnover_target,tracking_error_l2_mean,misalignment_gap_mean,collapse_flag_any,collapse_count,trace_path
final_eta,0.0,1,eta_sweep,eta_0.2,20260324T071346Z_95b3729b_seed1_prl_8aee,prl,fixed,0.2,0.19999999999999998,,222,1.278539316010224,0.1416042318835391,-0.06199374111027112,0.005533682615470955,0.02766841312719358,0.005277804570778432,6.232932949262468e-06,False,0,outputs/paper_rebuild_20260324T065755Z/final_eta/kappa_0/eta_0.2/seed_1/trace.parquet
