experiment_name,kappa,seed,arm,arm_dir,run_id,model_type,eta_mode,eta_requested,eta,rule_vol_a,n_steps,sharpe_net_lin,cagr,maxdd,avg_turnover_exec,avg_turnover_target,tracking_error_l2_mean,misalignment_gap_mean,collapse_flag_any,collapse_count,trace_path
final_eta,0.0,1,eta_sweep,eta_1,20260324T071346Z_95b3729b_seed1_prl_8aee,prl,fixed,1.0,1.0,,222,1.262889779383065,0.13979793654021244,-0.062028318477971855,0.023655081818311188,0.023655081872601767,8.847207397509836e-10,2.6831016892148806e-12,False,0,outputs/paper_rebuild_20260324T065755Z/final_eta/kappa_0/eta_1/seed_1/trace.parquet
