experiment_name,kappa,seed,arm,arm_dir,run_id,model_type,eta_mode,eta_requested,eta,rule_vol_a,n_steps,sharpe_net_lin,cagr,maxdd,avg_turnover_exec,avg_turnover_target,tracking_error_l2_mean,misalignment_gap_mean,collapse_flag_any,collapse_count,trace_path
final_eta,0.001,5,eta_sweep,eta_0.5,20260324T081254Z_95b3729b_seed5_prl_9627,prl,fixed,0.5,0.5,,472,1.1429482190075795,0.16420599808682979,-0.157717669862671,0.010056200154747003,0.020112400349639986,0.002416757935252384,1.408494274378259e-05,False,0,outputs/paper_rebuild_20260324T065755Z/final_eta/kappa_0.001/eta_0.5/seed_5/trace.parquet
