experiment_name,kappa,seed,arm,arm_dir,run_id,model_type,eta_mode,eta_requested,eta,rule_vol_a,n_steps,sharpe_net_lin,cagr,maxdd,avg_turnover_exec,avg_turnover_target,tracking_error_l2_mean,misalignment_gap_mean,collapse_flag_any,collapse_count,trace_path
final_eta,0.0005,5,eta_sweep,eta_1,20260324T081254Z_95b3729b_seed5_prl_9627,prl,fixed,1.0,1.0,,222,1.1815259558366693,0.1314985024797033,-0.0648743893651541,0.019679269600598077,0.019679269526858587,8.554326030484567e-10,2.2157800703479327e-12,False,0,outputs/paper_rebuild_20260324T065755Z/final_eta/kappa_0.0005/eta_1/seed_5/trace.parquet
