experiment_name,kappa,seed,arm,arm_dir,run_id,model_type,eta_mode,eta_requested,eta,rule_vol_a,n_steps,sharpe_net_lin,cagr,maxdd,avg_turnover_exec,avg_turnover_target,tracking_error_l2_mean,misalignment_gap_mean,collapse_flag_any,collapse_count,trace_path
final_eta,0.0,4,eta_sweep,eta_1,20260324T075816Z_95b3729b_seed4_prl_6bcf,prl,fixed,1.0,1.0,,472,1.177970057751943,0.16782580777313894,-0.15561560023594145,0.020491468955592982,0.020491468980592693,7.970539299026222e-10,2.9684867457737506e-12,False,0,outputs/paper_rebuild_20260324T065755Z/final_eta/kappa_0/eta_1/seed_4/trace.parquet
