experiment_name,kappa,seed,arm,arm_dir,run_id,model_type,eta_mode,eta_requested,eta,rule_vol_a,n_steps,sharpe_net_lin,cagr,maxdd,avg_turnover_exec,avg_turnover_target,tracking_error_l2_mean,misalignment_gap_mean,collapse_flag_any,collapse_count,trace_path
final_eta,0.001,7,eta_sweep,eta_1,20260324T084209Z_95b3729b_seed7_prl_4500,prl,fixed,1.0,1.0,,472,1.1075897051995338,0.15666227842426728,-0.156185396278264,0.02066421361301886,0.02066421364355138,8.192912729148569e-10,2.1629268114277333e-12,False,0,outputs/paper_rebuild_20260324T065755Z/final_eta/kappa_0.001/eta_1/seed_7/trace.parquet
