schema_version,run_id,model_type,seed,timesteps,actor_loss,critic_loss,entropy_loss,ent_coef,ent_coef_loss,alpha_obs_mean,alpha_next_mean,prl_prob_mean,vz_mean,alpha_raw_mean,alpha_clamped_mean,emergency_rate,beta_effective_mean
1.1,20260121T114819Z_f5b9282c_seed3_prl_2740,prl,3,1797,-41.176795959472656,0.24353161454200745,-4.86417293548584,,,0.28183314204216003,0.28191059827804565,0.40916576981544495,-0.17027032375335693,0.28183314204216003,0.28183314204216003,0.0,1.0
1.1,20260121T114819Z_f5b9282c_seed3_prl_2740,prl,3,1798,-41.15318298339844,0.28423458337783813,-4.830901622772217,,,0.28119927644729614,0.281110942363739,0.4059963822364807,-0.19773702323436737,0.28119927644729614,0.28119927644729614,0.0,1.0
1.1,20260121T114819Z_f5b9282c_seed3_prl_2740,prl,3,1799,-41.101219177246094,0.2627137303352356,-4.830319404602051,,,0.28208020329475403,0.2821856141090393,0.410400927066803,-0.1791142225265503,0.28208020329475403,0.28208020329475403,0.0,1.0
1.1,20260121T114819Z_f5b9282c_seed3_prl_2740,prl,3,1800,-41.2237548828125,0.2572493553161621,-4.879744529724121,,,0.2828459143638611,0.2829664349555969,0.41422945261001587,-0.15581035614013672,0.2828459143638611,0.2828459143638611,0.0,1.0
1.1,20260121T114819Z_f5b9282c_seed3_prl_2740,prl,3,1801,-41.394256591796875,0.2494918704032898,-4.918767929077148,,,0.2864040732383728,0.28641533851623535,0.43202048540115356,-0.11237884312868118,0.2864040732383728,0.2864040732383728,0.0,1.0
1.1,20260121T114819Z_f5b9282c_seed3_prl_2740,prl,3,1802,-41.545677185058594,0.23253905773162842,-4.889955043792725,,,0.28714144229888916,0.2873499393463135,0.4357071816921234,-0.11483290791511536,0.28714144229888916,0.28714144229888916,0.0,1.0
1.1,20260121T114819Z_f5b9282c_seed3_prl_2740,prl,3,1803,-41.24065399169922,0.20018219947814941,-4.844727516174316,,,0.2808162569999695,0.28093624114990234,0.40408116579055786,-0.19738195836544037,0.2808162569999695,0.2808162569999695,0.0,1.0
1.1,20260121T114819Z_f5b9282c_seed3_prl_2740,prl,3,1804,-41.33533477783203,0.21812620759010315,-4.837845802307129,,,0.2825167775154114,0.2827049791812897,0.41258394718170166,-0.17258323729038239,0.2825167775154114,0.2825167775154114,0.0,1.0000001192092896
1.1,20260121T114819Z_f5b9282c_seed3_prl_2740,prl,3,1805,-41.18976593017578,0.30353057384490967,-4.904022216796875,,,0.28162896633148193,0.28189849853515625,0.4081447422504425,-0.1840236485004425,0.28162896633148193,0.28162896633148193,0.0,1.0
1.1,20260121T114819Z_f5b9282c_seed3_prl_2740,prl,3,1806,-41.35186767578125,0.27250930666923523,-4.906733512878418,,,0.2825530171394348,0.2826676368713379,0.4127649962902069,-0.16810648143291473,0.2825530171394348,0.2825530171394348,0.0,1.0
1.1,20260121T114819Z_f5b9282c_seed3_prl_2740,prl,3,1807,-41.467567443847656,0.20354652404785156,-4.929265022277832,,,0.28434351086616516,0.2843361794948578,0.4217175245285034,-0.15317703783512115,0.28434351086616516,0.28434351086616516,0.0,1.0
1.1,20260121T114819Z_f5b9282c_seed3_prl_2740,prl,3,1808,-41.31134796142578,0.2518099546432495,-4.877213954925537,,,0.28230464458465576,0.2824266850948334,0.4115232825279236,-0.17098382115364075,0.28230464458465576,0.28230464458465576,0.0,1.0
1.1,20260121T114819Z_f5b9282c_seed3_prl_2740,prl,3,1809,-41.20037841796875,0.2968507409095764,-4.7824835777282715,,,0.28127849102020264,0.28121209144592285,0.4063924551010132,-0.19327616691589355,0.28127849102020264,0.28127849102020264,0.0,1.0
1.1,20260121T114819Z_f5b9282c_seed3_prl_2740,prl,3,1810,-41.60570526123047,0.27378973364830017,-4.920895576477051,,,0.28587114810943604,0.28561264276504517,0.4293556809425354,-0.13616923987865448,0.28587114810943604,0.28587114810943604,0.0,1.0
1.1,20260121T114819Z_f5b9282c_seed3_prl_2740,prl,3,1811,-41.571197509765625,0.19041584432125092,-4.941099643707275,,,0.28607985377311707,0.2859257757663727,0.4303992688655853,-0.13021859526634216,0.28607985377311707,0.28607985377311707,0.0,1.0
1.1,20260121T114819Z_f5b9282c_seed3_prl_2740,prl,3,1812,-41.921695709228516,0.2599276304244995,-4.996665954589844,,,0.288122296333313,0.28794434666633606,0.44061148166656494,-0.10153397172689438,0.288122296333313,0.288122296333313,0.0,1.0
1.1,20260121T114819Z_f5b9282c_seed3_prl_2740,prl,3,1813,-41.70367431640625,0.2660368084907532,-4.855266094207764,,,0.28435030579566956,0.28436583280563354,0.4217515289783478,-0.14883965253829956,0.28435030579566956,0.28435030579566956,0.0,1.0
1.1,20260121T114819Z_f5b9282c_seed3_prl_2740,prl,3,1814,-41.17106628417969,0.2515750527381897,-4.816059589385986,,,0.2808993458747864,0.2812870740890503,0.40449658036231995,-0.20690381526947021,0.2808993458747864,0.2808993458747864,0.0,1.0
1.1,20260121T114819Z_f5b9282c_seed3_prl_2740,prl,3,1815,-41.70775604248047,0.2717154324054718,-4.875661849975586,,,0.2853398621082306,0.2849060893058777,0.42669931054115295,-0.13653838634490967,0.2853398621082306,0.2853398621082306,0.0,1.0
1.1,20260121T114819Z_f5b9282c_seed3_prl_2740,prl,3,1816,-41.655941009521484,0.2728518843650818,-4.8984222412109375,,,0.28394532203674316,0.2845342457294464,0.41972649097442627,-0.1512824147939682,0.28394532203674316,0.28394532203674316,0.0,1.0
1.1,20260121T114819Z_f5b9282c_seed3_prl_2740,prl,3,1817,-41.41807556152344,0.23791342973709106,-4.85250186920166,,,0.2821633815765381,0.2822955250740051,0.4108169674873352,-0.17585834860801697,0.2821633815765381,0.2821633815765381,0.0,1.0
1.1,20260121T114819Z_f5b9282c_seed3_prl_2740,prl,3,1818,-41.56280517578125,0.2509461045265198,-4.866004943847656,,,0.28345441818237305,0.28308969736099243,0.41727206110954285,-0.15369850397109985,0.28345441818237305,0.28345441818237305,0.0,1.0
1.1,20260121T114819Z_f5b9282c_seed3_prl_2740,prl,3,1819,-41.97172546386719,0.24186280369758606,-4.974546432495117,,,0.28565603494644165,0.285681813955307,0.4282801151275635,-0.13115063309669495,0.28565603494644165,0.28565603494644165,0.0,1.0
