schema_version,run_id,model_type,seed,timesteps,actor_loss,critic_loss,entropy_loss,ent_coef,ent_coef_loss,alpha_obs_mean,alpha_next_mean,prl_prob_mean,vz_mean,alpha_raw_mean,alpha_clamped_mean,emergency_rate,beta_effective_mean
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,35,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,36,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,37,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,38,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,39,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,40,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,41,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,42,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,43,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,44,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,45,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,46,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,47,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,48,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,49,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,50,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,51,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,52,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,53,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,54,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,55,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,56,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,57,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,58,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,59,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,60,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,61,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,62,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,63,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,64,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,65,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,66,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,67,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,68,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,69,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,70,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,71,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,72,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,73,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,74,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,75,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,76,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,77,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,78,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,79,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,80,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,81,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,82,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,83,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,84,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,85,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,86,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,87,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,88,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,89,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,90,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,91,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,92,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,93,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,94,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,95,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,96,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,97,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,98,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,99,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,100,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,101,,,,,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,102,-3.6021270751953125,12.821630477905273,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,103,-3.6111085414886475,12.705141067504883,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,104,-3.636087417602539,12.604835510253906,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,105,-3.6479499340057373,12.399369239807129,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,106,-3.661086320877075,12.612119674682617,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,107,-3.6552016735076904,12.333669662475586,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,108,-3.697293996810913,12.333929061889648,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,109,-3.698336601257324,12.02527904510498,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,110,-3.727303981781006,12.204713821411133,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,111,-3.7479567527770996,11.927528381347656,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,112,-3.773212432861328,12.068888664245605,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,113,-3.7615480422973633,12.064895629882812,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,114,-3.7946927547454834,11.904866218566895,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,115,-3.8056206703186035,11.667089462280273,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,116,-3.846576452255249,11.607978820800781,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,117,-3.8449182510375977,11.454683303833008,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,118,-3.8576931953430176,11.413074493408203,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,119,-3.8891968727111816,11.238238334655762,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,120,-3.913731098175049,11.200632095336914,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,121,-3.947047710418701,11.090433120727539,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,122,-3.957411766052246,10.955705642700195,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,123,-3.9772560596466064,10.744544982910156,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,124,-3.989147663116455,10.566144943237305,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,125,-4.039679050445557,10.527432441711426,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,126,-4.066546440124512,10.284377098083496,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,127,-4.081749439239502,10.199268341064453,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,128,-4.111173629760742,9.932507514953613,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,129,-4.1657280921936035,9.780668258666992,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,130,-4.188152313232422,9.561293601989746,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,131,-4.222951889038086,9.43610954284668,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,132,-4.247880935668945,9.086565017700195,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,133,-4.277431488037109,8.854802131652832,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,134,-4.326237678527832,8.69694709777832,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,135,-4.379209041595459,8.406904220581055,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,136,-4.422894477844238,8.205662727355957,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,137,-4.486182689666748,7.984901428222656,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,138,-4.5301079750061035,7.6035237312316895,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,139,-4.556230068206787,7.3801751136779785,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,140,-4.616842269897461,7.157797813415527,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,141,-4.665858268737793,6.801722526550293,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,142,-4.734494686126709,6.449872016906738,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,143,-4.79655122756958,6.273333549499512,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,144,-4.849693298339844,5.926806449890137,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,145,-4.913786888122559,5.506500244140625,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,146,-4.997681617736816,5.293108940124512,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,147,-5.0738115310668945,4.990731239318848,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,148,-5.1237077713012695,4.503409385681152,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,149,-5.203848838806152,4.4571709632873535,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,150,-5.280285835266113,4.036434173583984,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,151,-5.362247943878174,3.6712005138397217,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,152,-5.482168197631836,3.313429594039917,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,153,-5.543549060821533,3.146697998046875,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,154,-5.6600470542907715,2.879148483276367,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,155,-5.748852729797363,2.483607292175293,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,156,-5.89023494720459,2.3131790161132812,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,157,-5.933239459991455,1.9942574501037598,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,158,-6.0325727462768555,1.723102331161499,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,159,-6.179085731506348,1.559643268585205,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,160,-6.255117416381836,1.2908799648284912,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,161,-6.432901859283447,1.1197211742401123,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,162,-6.50579833984375,0.8419222831726074,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,163,-6.604283332824707,0.7712414264678955,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,164,-6.750864505767822,0.6845194697380066,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,165,-6.867354393005371,0.5525661110877991,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,166,-6.926708221435547,0.5323095321655273,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,167,-7.052257537841797,0.49052274227142334,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,168,-7.158819198608398,0.3897286653518677,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,169,-7.2629194259643555,0.32924604415893555,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,170,-7.356891632080078,0.3888023793697357,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,171,-7.423968315124512,0.4063626527786255,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,172,-7.480279445648193,0.41299086809158325,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,173,-7.519299507141113,0.49018341302871704,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,174,-7.545258522033691,0.4959608018398285,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,175,-7.5534210205078125,0.5121837854385376,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,176,-7.528565883636475,0.5984029173851013,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,177,-7.498007774353027,0.5779364109039307,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,178,-7.476164817810059,0.6423795819282532,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,179,-7.411703109741211,0.7115240097045898,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,180,-7.32248592376709,0.7778147459030151,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,181,-7.262866020202637,0.6284624338150024,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,182,-7.193966388702393,0.6757051348686218,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,183,-7.125490665435791,0.5063832402229309,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,184,-7.034809112548828,0.43900012969970703,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,185,-6.97805118560791,0.4196794629096985,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,186,-6.8654985427856445,0.3661470413208008,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,187,-6.8414435386657715,0.2109430730342865,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,188,-6.805243968963623,0.2662530541419983,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,189,-6.797358989715576,0.24755501747131348,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,190,-6.766536712646484,0.22051629424095154,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,191,-6.702676773071289,0.2360192984342575,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,192,-6.683481693267822,0.2304609715938568,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,193,-6.706698417663574,0.2692791819572449,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,194,-6.67796516418457,0.27274075150489807,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,195,-6.7205657958984375,0.287049263715744,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,196,-6.712538719177246,0.2476712167263031,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114234Z_f5b9282c_seed0_baseline_ac4c,baseline,0,197,-6.743744850158691,0.2683899998664856,0.20000000298023224,0.20000000298023224,,,,,,,,,
