schema_version,run_id,model_type,seed,timesteps,actor_loss,critic_loss,entropy_loss,ent_coef,ent_coef_loss,alpha_obs_mean,alpha_next_mean,prl_prob_mean,vz_mean,alpha_raw_mean,alpha_clamped_mean,emergency_rate,beta_effective_mean
1.1,20260121T101203Z_451720cd_seed0_prl_2541,prl,0,225,-10.999191284179688,0.2580234706401825,-5.372650623321533,,,0.30122125148773193,0.3013225197792053,0.5061061382293701,0.040297284722328186,0.30122125148773193,0.30122125148773193,0.0,1.0
1.1,20260121T101203Z_451720cd_seed0_prl_2541,prl,0,226,-11.16789436340332,0.2601625919342041,-5.4129533767700195,,,0.3037341237068176,0.3037313222885132,0.5186705589294434,0.07372452318668365,0.3037341237068176,0.3037341237068176,0.0,1.0
1.1,20260121T101203Z_451720cd_seed0_prl_2541,prl,0,227,-11.181951522827148,0.2960214614868164,-5.418912887573242,,,0.3041003942489624,0.30396419763565063,0.520501971244812,0.07877965271472931,0.3041003942489624,0.3041003942489624,0.0,1.0
1.1,20260121T101203Z_451720cd_seed0_prl_2541,prl,0,228,-11.42418098449707,0.24422693252563477,-5.568007469177246,,,0.31014284491539,0.31036725640296936,0.5507142543792725,0.15980631113052368,0.31014284491539,0.31014284491539,0.0,1.0
1.1,20260121T101203Z_451720cd_seed0_prl_2541,prl,0,229,-11.406290054321289,0.21089977025985718,-5.5646538734436035,,,0.3079332709312439,0.308015912771225,0.5396662950515747,0.12717124819755554,0.3079332709312439,0.3079332709312439,0.0,1.0
1.1,20260121T101203Z_451720cd_seed0_prl_2541,prl,0,230,-11.20052719116211,0.24365094304084778,-5.399640083312988,,,0.3009905517101288,0.30046218633651733,0.5049527287483215,0.0413535051047802,0.3009905517101288,0.3009905517101288,0.0,1.0
1.1,20260121T101203Z_451720cd_seed0_prl_2541,prl,0,231,-11.343814849853516,0.2382974922657013,-5.433587551116943,,,0.3047444820404053,0.3051021695137024,0.5237224102020264,0.0786893293261528,0.3047444820404053,0.3047444820404053,0.0,1.0
1.1,20260121T101203Z_451720cd_seed0_prl_2541,prl,0,232,-11.449455261230469,0.23539817333221436,-5.537617206573486,,,0.3071342706680298,0.307489275932312,0.5356713533401489,0.11391083896160126,0.3071342706680298,0.3071342706680298,0.0,1.0
1.1,20260121T101203Z_451720cd_seed0_prl_2541,prl,0,233,-11.33913803100586,0.24082475900650024,-5.406533718109131,,,0.3026409149169922,0.3025345206260681,0.5132045745849609,0.05761442333459854,0.3026409149169922,0.3026409149169922,0.0,1.0
1.1,20260121T101203Z_451720cd_seed0_prl_2541,prl,0,234,-11.396736145019531,0.2116057425737381,-5.447610855102539,,,0.30432161688804626,0.30463188886642456,0.5216081142425537,0.07940037548542023,0.30432161688804626,0.30432161688804626,0.0,1.0
1.1,20260121T101203Z_451720cd_seed0_prl_2541,prl,0,235,-11.308945655822754,0.22320307791233063,-5.378000259399414,,,0.30002301931381226,0.30066293478012085,0.500115156173706,0.0355231836438179,0.30002301931381226,0.30002301931381226,0.0,1.0
1.1,20260121T101203Z_451720cd_seed0_prl_2541,prl,0,236,-11.292985916137695,0.1794591099023819,-5.349549293518066,,,0.3008386492729187,0.30132734775543213,0.5041931867599487,0.03730020299553871,0.3008386492729187,0.3008386492729187,0.0,1.0
1.1,20260121T101203Z_451720cd_seed0_prl_2541,prl,0,237,-11.283865928649902,0.21283572912216187,-5.381810188293457,,,0.30030423402786255,0.3007583022117615,0.5015209913253784,0.03116791881620884,0.30030423402786255,0.30030423402786255,0.0,1.0
