schema_version,run_id,model_type,seed,timesteps,actor_loss,critic_loss,entropy_loss,ent_coef,ent_coef_loss,alpha_obs_mean,alpha_next_mean,prl_prob_mean,vz_mean,alpha_raw_mean,alpha_clamped_mean,emergency_rate,beta_effective_mean
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,117,-3.8138084411621094,11.578181266784668,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,118,-3.825340509414673,11.326020240783691,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,119,-3.8708949089050293,11.226625442504883,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,120,-3.8848865032196045,11.07262134552002,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,121,-3.910003662109375,10.92510986328125,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,122,-3.9300098419189453,10.737902641296387,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,123,-3.9497854709625244,10.686212539672852,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,124,-3.9738755226135254,10.619709014892578,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,125,-3.981969118118286,10.481561660766602,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,126,-3.998183012008667,10.380878448486328,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,127,-4.0642194747924805,10.259921073913574,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,128,-4.05859375,9.923030853271484,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,129,-4.0899553298950195,9.790075302124023,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,130,-4.126006126403809,9.60295295715332,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,131,-4.16403865814209,9.517573356628418,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,132,-4.1999616622924805,9.209592819213867,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,133,-4.227694511413574,9.01850700378418,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,134,-4.2456536293029785,8.785826683044434,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,135,-4.295498847961426,8.581097602844238,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,136,-4.326658248901367,8.418655395507812,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,137,-4.376936435699463,8.305262565612793,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,138,-4.414455413818359,7.81093168258667,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,139,-4.472133636474609,7.722258567810059,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,140,-4.501481056213379,7.320828437805176,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,141,-4.537360191345215,7.16380500793457,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,142,-4.609893798828125,6.838081359863281,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,143,-4.657719612121582,6.578972816467285,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,144,-4.710196018218994,6.242216110229492,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,145,-4.7740044593811035,5.877818584442139,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,146,-4.841723918914795,5.658674240112305,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,147,-4.905141830444336,5.441157341003418,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,148,-4.957527160644531,4.988640308380127,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,149,-5.022787570953369,4.724556922912598,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,150,-5.103569030761719,4.463352203369141,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,151,-5.16489315032959,4.028647422790527,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,152,-5.214539527893066,3.9686994552612305,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,153,-5.299783706665039,3.5613644123077393,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,154,-5.3838372230529785,3.2984986305236816,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,155,-5.506074905395508,2.946810007095337,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,156,-5.5793914794921875,2.64052414894104,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,157,-5.6918559074401855,2.4156270027160645,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,158,-5.763276100158691,2.137833833694458,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,159,-5.86936616897583,2.0254945755004883,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,160,-5.948642253875732,1.762527585029602,0.20000000298023224,0.20000000298023224,,,,,,,,,
