eval_window,model_type,total_reward_mean,total_reward_std,avg_reward_mean,avg_reward_std,cumulative_return_mean,cumulative_return_std,cumulative_return_net_exp_mean,cumulative_return_net_exp_std,cumulative_return_net_lin_mean,cumulative_return_net_lin_std,avg_turnover_mean,avg_turnover_std,total_turnover_mean,total_turnover_std,avg_turnover_exec_mean,avg_turnover_exec_std,total_turnover_exec_mean,total_turnover_exec_std,avg_turnover_target_mean,avg_turnover_target_std,total_turnover_target_mean,total_turnover_target_std,sharpe_mean,sharpe_std,sharpe_net_exp_mean,sharpe_net_exp_std,sharpe_net_lin_mean,sharpe_net_lin_std,max_drawdown_mean,max_drawdown_std,max_drawdown_net_exp_mean,max_drawdown_net_exp_std,max_drawdown_net_lin_mean,max_drawdown_net_lin_std,mean_daily_return_gross_mean,mean_daily_return_gross_std,std_daily_return_gross_mean,std_daily_return_gross_std,mean_daily_net_return_exp_mean,mean_daily_net_return_exp_std,std_daily_net_return_exp_mean,std_daily_net_return_exp_std,mean_daily_net_return_lin_mean,mean_daily_net_return_lin_std,std_daily_net_return_lin_mean,std_daily_net_return_lin_std,mean_daily_return_gross_mid_mean,mean_daily_return_gross_mid_std,std_daily_return_gross_mid_mean,std_daily_return_gross_mid_std,mean_daily_net_return_exp_mid_mean,mean_daily_net_return_exp_mid_std,std_daily_net_return_exp_mid_mean,std_daily_net_return_exp_mid_std,mean_daily_net_return_lin_mid_mean,mean_daily_net_return_lin_mid_std,std_daily_net_return_lin_mid_mean,std_daily_net_return_lin_mid_std,steps_mean,steps_std
W1,prl_sac,0.15969092570085194,0.1560905029740752,0.00032523610122373107,0.0003179032647129841,0.2691987413128961,0.19314918363367925,0.18659194542965923,0.16753351472567712,0.18662431763181303,0.1675501408829847,0.26653458283490306,0.0909213046355035,130.8684801719374,44.64236057603222,0.26653458283490306,0.0909213046355035,130.8684801719374,44.64236057603222,0.26653458282594344,0.09092130462133023,130.86848016753822,44.64236056907314,0.759985467598257,0.45461521134619987,0.5720681846402439,0.4148416117130777,0.5720820880608594,0.41483049898047974,-0.2123833659245546,0.08239190301053814,-0.21814241943356757,0.08515970739286659,-0.2181711015091241,0.08516369702230835,0.0005246271469420347,0.0003385516818535975,0.011365411238451733,0.0016311641436990345,0.00039129020032831126,0.000312749952821381,0.011363652352449707,0.0016323393143805516,0.000391359855524583,0.00031277934856336964,0.011365200598387002,0.0016324882247766728,0.000757501785634508,0.00048102987620514685,0.009028574591862756,0.000878444984706724,0.0006313074822002276,0.0004734778672459192,0.009024829456079563,0.0008810615904945328,0.0006314206105654649,0.0004735199967479881,0.009025864834773842,0.0008812440772847836,491.0,0.0
