eval_window,model_type,n_seeds,total_reward_mean,total_reward_std,total_reward_p25,total_reward_median,total_reward_p75,total_reward_iqr,total_reward_ci_low,total_reward_ci_high,avg_reward_mean,avg_reward_std,avg_reward_p25,avg_reward_median,avg_reward_p75,avg_reward_iqr,avg_reward_ci_low,avg_reward_ci_high,cumulative_return_mean,cumulative_return_std,cumulative_return_p25,cumulative_return_median,cumulative_return_p75,cumulative_return_iqr,cumulative_return_ci_low,cumulative_return_ci_high,cumulative_return_net_exp_mean,cumulative_return_net_exp_std,cumulative_return_net_exp_p25,cumulative_return_net_exp_median,cumulative_return_net_exp_p75,cumulative_return_net_exp_iqr,cumulative_return_net_exp_ci_low,cumulative_return_net_exp_ci_high,cumulative_return_net_lin_mean,cumulative_return_net_lin_std,cumulative_return_net_lin_p25,cumulative_return_net_lin_median,cumulative_return_net_lin_p75,cumulative_return_net_lin_iqr,cumulative_return_net_lin_ci_low,cumulative_return_net_lin_ci_high,avg_turnover_mean,avg_turnover_std,avg_turnover_p25,avg_turnover_median,avg_turnover_p75,avg_turnover_iqr,avg_turnover_ci_low,avg_turnover_ci_high,total_turnover_mean,total_turnover_std,total_turnover_p25,total_turnover_median,total_turnover_p75,total_turnover_iqr,total_turnover_ci_low,total_turnover_ci_high,avg_turnover_exec_mean,avg_turnover_exec_std,avg_turnover_exec_p25,avg_turnover_exec_median,avg_turnover_exec_p75,avg_turnover_exec_iqr,avg_turnover_exec_ci_low,avg_turnover_exec_ci_high,total_turnover_exec_mean,total_turnover_exec_std,total_turnover_exec_p25,total_turnover_exec_median,total_turnover_exec_p75,total_turnover_exec_iqr,total_turnover_exec_ci_low,total_turnover_exec_ci_high,avg_turnover_target_mean,avg_turnover_target_std,avg_turnover_target_p25,avg_turnover_target_median,avg_turnover_target_p75,avg_turnover_target_iqr,avg_turnover_target_ci_low,avg_turnover_target_ci_high,total_turnover_target_mean,total_turnover_target_std,total_turnover_target_p25,total_turnover_target_median,total_turnover_target_p75,total_turnover_target_iqr,total_turnover_target_ci_low,total_turnover_target_ci_high,sharpe_mean,sharpe_std,sharpe_p25,sharpe_median,sharpe_p75,sharpe_iqr,sharpe_ci_low,sharpe_ci_high,sharpe_net_exp_mean,sharpe_net_exp_std,sharpe_net_exp_p25,sharpe_net_exp_median,sharpe_net_exp_p75,sharpe_net_exp_iqr,sharpe_net_exp_ci_low,sharpe_net_exp_ci_high,sharpe_net_lin_mean,sharpe_net_lin_std,sharpe_net_lin_p25,sharpe_net_lin_median,sharpe_net_lin_p75,sharpe_net_lin_iqr,sharpe_net_lin_ci_low,sharpe_net_lin_ci_high,max_drawdown_mean,max_drawdown_std,max_drawdown_p25,max_drawdown_median,max_drawdown_p75,max_drawdown_iqr,max_drawdown_ci_low,max_drawdown_ci_high,max_drawdown_net_exp_mean,max_drawdown_net_exp_std,max_drawdown_net_exp_p25,max_drawdown_net_exp_median,max_drawdown_net_exp_p75,max_drawdown_net_exp_iqr,max_drawdown_net_exp_ci_low,max_drawdown_net_exp_ci_high,max_drawdown_net_lin_mean,max_drawdown_net_lin_std,max_drawdown_net_lin_p25,max_drawdown_net_lin_median,max_drawdown_net_lin_p75,max_drawdown_net_lin_iqr,max_drawdown_net_lin_ci_low,max_drawdown_net_lin_ci_high,mean_daily_return_gross_mean,mean_daily_return_gross_std,mean_daily_return_gross_p25,mean_daily_return_gross_median,mean_daily_return_gross_p75,mean_daily_return_gross_iqr,mean_daily_return_gross_ci_low,mean_daily_return_gross_ci_high,std_daily_return_gross_mean,std_daily_return_gross_std,std_daily_return_gross_p25,std_daily_return_gross_median,std_daily_return_gross_p75,std_daily_return_gross_iqr,std_daily_return_gross_ci_low,std_daily_return_gross_ci_high,mean_daily_net_return_exp_mean,mean_daily_net_return_exp_std,mean_daily_net_return_exp_p25,mean_daily_net_return_exp_median,mean_daily_net_return_exp_p75,mean_daily_net_return_exp_iqr,mean_daily_net_return_exp_ci_low,mean_daily_net_return_exp_ci_high,std_daily_net_return_exp_mean,std_daily_net_return_exp_std,std_daily_net_return_exp_p25,std_daily_net_return_exp_median,std_daily_net_return_exp_p75,std_daily_net_return_exp_iqr,std_daily_net_return_exp_ci_low,std_daily_net_return_exp_ci_high,mean_daily_net_return_lin_mean,mean_daily_net_return_lin_std,mean_daily_net_return_lin_p25,mean_daily_net_return_lin_median,mean_daily_net_return_lin_p75,mean_daily_net_return_lin_iqr,mean_daily_net_return_lin_ci_low,mean_daily_net_return_lin_ci_high,std_daily_net_return_lin_mean,std_daily_net_return_lin_std,std_daily_net_return_lin_p25,std_daily_net_return_lin_median,std_daily_net_return_lin_p75,std_daily_net_return_lin_iqr,std_daily_net_return_lin_ci_low,std_daily_net_return_lin_ci_high,mean_daily_return_gross_mid_mean,mean_daily_return_gross_mid_std,mean_daily_return_gross_mid_p25,mean_daily_return_gross_mid_median,mean_daily_return_gross_mid_p75,mean_daily_return_gross_mid_iqr,mean_daily_return_gross_mid_ci_low,mean_daily_return_gross_mid_ci_high,std_daily_return_gross_mid_mean,std_daily_return_gross_mid_std,std_daily_return_gross_mid_p25,std_daily_return_gross_mid_median,std_daily_return_gross_mid_p75,std_daily_return_gross_mid_iqr,std_daily_return_gross_mid_ci_low,std_daily_return_gross_mid_ci_high,mean_daily_net_return_exp_mid_mean,mean_daily_net_return_exp_mid_std,mean_daily_net_return_exp_mid_p25,mean_daily_net_return_exp_mid_median,mean_daily_net_return_exp_mid_p75,mean_daily_net_return_exp_mid_iqr,mean_daily_net_return_exp_mid_ci_low,mean_daily_net_return_exp_mid_ci_high,std_daily_net_return_exp_mid_mean,std_daily_net_return_exp_mid_std,std_daily_net_return_exp_mid_p25,std_daily_net_return_exp_mid_median,std_daily_net_return_exp_mid_p75,std_daily_net_return_exp_mid_iqr,std_daily_net_return_exp_mid_ci_low,std_daily_net_return_exp_mid_ci_high,mean_daily_net_return_lin_mid_mean,mean_daily_net_return_lin_mid_std,mean_daily_net_return_lin_mid_p25,mean_daily_net_return_lin_mid_median,mean_daily_net_return_lin_mid_p75,mean_daily_net_return_lin_mid_iqr,mean_daily_net_return_lin_mid_ci_low,mean_daily_net_return_lin_mid_ci_high,std_daily_net_return_lin_mid_mean,std_daily_net_return_lin_mid_std,std_daily_net_return_lin_mid_p25,std_daily_net_return_lin_mid_median,std_daily_net_return_lin_mid_p75,std_daily_net_return_lin_mid_iqr,std_daily_net_return_lin_mid_ci_low,std_daily_net_return_lin_mid_ci_high,steps_mean,steps_std,steps_p25,steps_median,steps_p75,steps_iqr,steps_ci_low,steps_ci_high
W1,prl_sac,5,0.15969092570085194,0.1560905029740752,0.18803855497390032,0.19863912652726867,0.25340603676158935,0.06536748178768903,0.0031500482764386106,0.26119785082046293,0.00032523610122373107,0.0003179032647129841,0.000382970580394909,0.00040456033915940666,0.0005161019078647441,0.00013313132746983514,6.415576937756847e-06,0.0005319711829337331,0.2691987413128961,0.19314918363367925,0.2516788439876938,0.3199456318047176,0.42188362921150535,0.17020478522381155,0.07998955018866645,0.41021878163722014,0.18659194542965923,0.16753351472567712,0.20688005228282602,0.21974170180172514,0.28840631460796406,0.08152626232513804,0.01968306492078171,0.2993996685574272,0.18662431763181303,0.1675501408829847,0.20691305303124352,0.219781106943991,0.28847122718611096,0.08155817415486744,0.01970099874681408,0.2994444308601017,0.26653458283490306,0.0909213046355035,0.18844191856591547,0.27264220286553575,0.321594424556391,0.1331525059904755,0.1910838428203169,0.34377957487309574,130.8684801719374,44.64236057603222,92.5249820158645,133.86732160697807,157.90286245718798,65.37788044132348,93.8221668247756,168.79577126269,0.26653458283490306,0.0909213046355035,0.18844191856591547,0.27264220286553575,0.321594424556391,0.1331525059904755,0.1910838428203169,0.34377957487309574,130.8684801719374,44.64236057603222,92.5249820158645,133.86732160697807,157.90286245718798,65.37788044132348,93.8221668247756,168.79577126269,0.26653458282594344,0.09092130462133023,0.18844191843737035,0.2726422031560374,0.32159442451120157,0.13315250607383122,0.19108384277124218,0.343779574858046,130.86848016753822,44.64236056907314,92.52498195274885,133.86732174961435,157.90286243499997,65.37788048225113,93.82216680067992,168.7957712553006,0.759985467598257,0.45461521134619987,0.8923074776139389,0.9163229032978664,0.9962924704693279,0.10398499285538898,0.302075953972997,1.0441147169835192,0.5720681846402439,0.4148416117130777,0.6801442655359347,0.7590221754713479,0.8336650068146679,0.15352074127873327,0.15368758429223578,0.8201173918626493,0.5720820880608594,0.41483049898047974,0.6801563370614487,0.7590682592519333,0.833633688997529,0.15347735193608025,0.15371181894268782,0.8201178689150315,-0.2123833659245546,0.08239190301053814,-0.26356576117135977,-0.15892067704503499,-0.15504288482835693,0.10852287634300284,-0.2897338295382091,-0.14741311598322543,-0.21814241943356757,0.08515970739286659,-0.27052719678209936,-0.16218295047077647,-0.16183522382460247,0.10869197295749689,-0.2976692084258293,-0.15130694620880264,-0.2181711015091241,0.08516369702230835,-0.2705707019055523,-0.16221767362394268,-0.16184675175016427,0.10872395015538805,-0.29770009004587356,-0.15132851391966798,0.0005246271469420347,0.0003385516818535975,0.0004960934449670085,0.0006239216174336611,0.0007765799645417144,0.0002804865195747059,0.00018888647421751013,0.0007697980642000233,0.011365411238451733,0.0016311641436990345,0.010808906541911769,0.010918439586852917,0.01295426087580981,0.0021453543338980415,0.010037531067321335,0.012744482196375754,0.00039129020032831126,0.000312749952821381,0.00042180050455059174,0.0004630390158569722,0.0005756857708233439,0.00015388526627275215,7.731111804248077e-05,0.0006027660040849027,0.011363652352449707,0.0016323393143805516,0.010807290264917327,0.010916901811019354,0.012951277569717087,0.00214398730479976,0.010034981475760473,0.012744361325499231,0.000391359855524583,0.00031277934856336964,0.000421862966470462,0.00046312440515546547,0.0005758132589449242,0.0001539502924744622,7.735446182906816e-05,0.0006028591547979325,0.011365200598387002,0.0016324882247766728,0.010809091398779813,0.01091919590045715,0.012952433447900102,0.002143342049120289,0.010036469027439019,0.01274598438446126,0.000757501785634508,0.00048102987620514685,0.0004061003270177868,0.00042940906589640954,0.0012640869988771667,0.0008579866718593799,0.00035712620793299985,0.001188240338863516,0.009028574591862756,0.000878444984706724,0.00863591917177508,0.00882327859884704,0.009777311296753384,0.0011413921249783035,0.008303101760080433,0.009800346871467174,0.0006313074822002276,0.0004734778672459192,0.00032059483875197537,0.00036301658196083116,0.0011054545112739208,0.0007848596725219454,0.0002339905872076349,0.0010644531030835787,0.009024829456079563,0.0008810615904945328,0.008634712943669074,0.008809883538400199,0.009778712483474282,0.0011439995398052072,0.008297749178338091,0.009800357134555593,0.0006314206105654649,0.0004735199967479881,0.0003206033603171719,0.0003630812629789857,0.0011056425417910265,0.0007850391814738546,0.00023406294824162758,0.0010646022663196443,0.009025864834773842,0.0008812440772847836,0.008635882615410028,0.008811198139853546,0.009779616963729773,0.001143734348319745,0.00829867803563383,0.009801547746504814,491.0,0.0,491.0,491.0,491.0,0.0,491.0,491.0
