eval_window,model_type,total_reward_mean,total_reward_std,avg_reward_mean,avg_reward_std,cumulative_return_mean,cumulative_return_std,cumulative_return_net_exp_mean,cumulative_return_net_exp_std,cumulative_return_net_lin_mean,cumulative_return_net_lin_std,avg_turnover_mean,avg_turnover_std,total_turnover_mean,total_turnover_std,sharpe_mean,sharpe_std,sharpe_net_exp_mean,sharpe_net_exp_std,sharpe_net_lin_mean,sharpe_net_lin_std,max_drawdown_mean,max_drawdown_std,max_drawdown_net_exp_mean,max_drawdown_net_exp_std,max_drawdown_net_lin_mean,max_drawdown_net_lin_std,steps_mean,steps_std
test,baseline_sac,0.002937789029623804,0.0,0.0009792630098746013,0.0,0.00495000000000001,0.0,0.0029421085607364006,0.0,0.0029510449999998745,0.0,0.08333333333333333,0.0,0.25,0.0,4.242640687119286,0.0,2.6900574268794166,0.0,2.6961511028187513,0.0,-0.0050000000000000044,0.0,-0.005994502665791823,0.0,-0.005994999999999973,0.0,3.0,0.0
test,buy_and_hold_equal_weight,0.0029601482516380586,0.0,0.0009867160838793528,0.0,0.0039679999999999715,0.0,0.00296453381671391,0.0,0.002966250000000059,0.0,0.05000000000000001,0.0,0.15000000000000002,0.0,4.242640687119286,0.0,3.20687305171027,0.0,3.2071349029490923,0.0,-0.0040000000000000036,0.0,-0.00449787552074743,0.0,-0.0044999999999999485,0.0,3.0,0.0
test,prl_sac,0.002937789029623804,0.0,0.0009792630098746013,0.0,0.00495000000000001,0.0,0.0029421085607364006,0.0,0.0029510449999998745,0.0,0.08333333333333333,0.0,0.25,0.0,4.242640687119286,0.0,2.6900574268794166,0.0,2.6961511028187513,0.0,-0.0050000000000000044,0.0,-0.005994502665791823,0.0,-0.005994999999999973,0.0,3.0,0.0
