experiment_name,kappa,seed,arm,arm_dir,run_id,model_type,eta_mode,eta_requested,eta,rule_vol_a,n_steps,sharpe_net_lin,cagr,maxdd,avg_turnover_exec,avg_turnover_target,tracking_error_l2_mean,misalignment_gap_mean,collapse_flag_any,collapse_count,trace_path
final_eta,0.0005,6,eta_sweep,eta_1,20260324T082732Z_95b3729b_seed6_prl_f464,prl,fixed,1.0,1.0,,472,1.1224963137604855,0.15980675311082315,-0.15657927178103015,0.02456629164818467,0.02456629161833454,7.950115081542585e-10,1.0421706242572408e-12,False,0,outputs/paper_rebuild_20260324T065755Z/final_eta/kappa_0.0005/eta_1/seed_6/trace.parquet
