experiment_name,kappa,seed,arm,arm_dir,run_id,model_type,eta_mode,eta_requested,eta,rule_vol_a,n_steps,sharpe_net_lin,cagr,maxdd,avg_turnover_exec,avg_turnover_target,tracking_error_l2_mean,misalignment_gap_mean,collapse_flag_any,collapse_count,trace_path
final_eta,0.001,4,eta_sweep,eta_0.2,20260324T075816Z_95b3729b_seed4_prl_6bcf,prl,fixed,0.2,0.19999999999999998,,222,1.2858803708466202,0.1420912727416952,-0.06094416161790284,0.004701443957719398,0.023507219680526235,0.00443315487257391,1.587875202287494e-05,False,0,outputs/paper_rebuild_20260324T065755Z/final_eta/kappa_0.001/eta_0.2/seed_4/trace.parquet
