experiment_name,kappa,seed,arm,arm_dir,run_id,model_type,eta_mode,eta_requested,eta,rule_vol_a,n_steps,sharpe_net_lin,cagr,maxdd,avg_turnover_exec,avg_turnover_target,tracking_error_l2_mean,misalignment_gap_mean,collapse_flag_any,collapse_count,trace_path
final_eta,0.0,0,eta_sweep,eta_0.2,20260324T065859Z_95b3729b_seed0_prl_a87f,prl,fixed,0.2,0.19999999999999998,,222,1.2250227822927695,0.13549159413986422,-0.06338243084353612,0.004984650361148371,0.024923251622968965,0.0047057323450492685,-3.2399059148396665e-06,False,0,outputs/paper_rebuild_20260324T065755Z/final_eta/kappa_0/eta_0.2/seed_0/trace.parquet
